time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	yaw_ground_truth	yaw_rate_ground_truth	rmse_x	rmse_y	rmse_vx	rmse_vy
1477010462850000	-26.6111	-1.12669	4.67385	1.60272	-0.550665	radar	0	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	1.57781	-0.527187	0.168272	0.148275	0.535667	0.257664
1477010462900000	-26.6655	-0.642968	4.71633	1.57872	-0.50454	lidar	0.519539	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	1.55145	-0.525176	0.168063	0.148144	0.535036	0.257409
1477010462950000	-26.6655	-0.642968	4.71633	1.57872	-0.50454	radar	0	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	1.52519	-0.523081	0.167858	0.148831	0.534522	0.257153
1477010463000000	-26.566	-0.0998883	4.84133	1.46826	-0.589152	lidar	2.65597	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	1.49904	-0.520904	0.167675	0.148649	0.533907	0.256833
1477010463050000	-26.566	-0.0998883	4.84133	1.46826	-0.589152	radar	0	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	1.47299	-0.518645	0.167478	0.149035	0.533243	0.256514
1477010463100000	-26.5548	0.438241	4.94968	1.44168	-0.539343	lidar	1.55182	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	1.44706	-0.516304	0.167275	0.148861	0.532585	0.256242
1477010463150000	-26.5548	0.438241	4.94968	1.44168	-0.539343	radar	0	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	1.42124	-0.513881	0.167068	0.149023	0.531942	0.255985
1477010463200000	-26.5921	0.968526	5.01402	1.45901	-0.433884	lidar	2.0876	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	1.39555	-0.511377	0.166916	0.148901	0.531477	0.255867
1477010463250000	-26.5921	0.968526	5.01402	1.45901	-0.433884	radar	0	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	1.36998	-0.508793	0.166836	0.148908	0.531211	0.255791
1477010463300000	-26.4676	1.44937	4.99866	1.3799	-0.486293	lidar	0.439233	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	1.34454	-0.506127	0.166655	0.148794	0.530605	0.255616
1477010463350000	-26.4676	1.44937	4.99866	1.3799	-0.486293	radar	0	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	1.31923	-0.503383	0.166548	0.148783	0.530113	0.255487
1477010463400000	-26.3578	1.89194	4.92033	1.326	-0.495511	lidar	0.626124	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	1.29407	-0.500558	0.166379	0.148635	0.529509	0.255214
1477010463450000	-26.3578	1.89194	4.92033	1.326	-0.495511	radar	0	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	1.26904	-0.497655	0.166316	0.14869	0.529013	0.254973
1477010463500000	-26.233	2.30942	4.81989	1.27425	-0.50079	lidar	1.01193	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	1.24416	-0.494673	0.166171	0.148511	0.528425	0.254663
1477010463550000	-26.233	2.30942	4.81989	1.27425	-0.50079	radar	0	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	1.21942	-0.491613	0.16618	0.148705	0.527953	0.254357
1477010463600000	-26.075	2.77752	4.8449	1.22219	-0.503157	lidar	0.0633918	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	1.19484	-0.488475	0.166049	0.14853	0.527357	0.254049
1477010463650000	-26.075	2.77752	4.8449	1.22219	-0.503157	radar	0	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	1.17042	-0.48526	0.166114	0.148676	0.526864	0.253755
1477010463700000	-25.8779	3.28531	4.95805	1.1693	-0.504466	lidar	1.28114	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	1.14615	-0.481969	0.165975	0.148554	0.526243	0.253502
1477010463750000	-25.8779	3.28531	4.95805	1.1693	-0.504466	radar	0	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	1.12206	-0.478601	0.166051	0.148528	0.52569	0.253306
1477010463800000	-25.6661	3.70272	4.90723	1.10846	-0.520904	lidar	0.299796	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	1.09813	-0.475158	0.165914	0.14838	0.525063	0.253006
1477010463850000	-25.6661	3.70272	4.90723	1.10846	-0.520904	radar	0	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	1.07437	-0.47164	0.166023	0.1484	0.524485	0.252732
1477010463900000	-25.5635	4.10616	4.77021	1.12128	-0.428589	lidar	3.2172	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	1.05079	-0.468047	0.166183	0.148231	0.524165	0.252436
1477010463950000	-25.5635	4.10616	4.77021	1.12128	-0.428589	radar	0	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	1.02738	-0.46438	0.16685	0.148312	0.52404	0.252173
1477010464000000	-25.21	4.51242	4.84608	0.997448	-0.545949	lidar	2.73514	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	1.00417	-0.46064	0.166761	0.148138	0.523417	0.251903
1477010464050000	-25.21	4.51242	4.84608	0.997448	-0.545949	radar	0	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	0.981133	-0.456828	0.167037	0.148244	0.522824	0.251607
1477010464100000	-24.9768	4.90771	4.80727	0.963545	-0.516497	lidar	0.288014	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0.958291	-0.452943	0.16703	0.148069	0.522224	0.251343
1477010464150000	-24.9768	4.90771	4.80727	0.963545	-0.516497	radar	0	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	0.935644	-0.448987	0.167503	0.148198	0.521684	0.251049
1477010464200000	-24.6198	5.30231	4.89042	0.875655	-0.567652	lidar	1.10663	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	0.913195	-0.444959	0.167376	0.148024	0.521099	0.250863
1477010464250000	-24.6198	5.30231	4.89042	0.875655	-0.567652	radar	0	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0.890947	-0.440862	0.167628	0.14814	0.520489	0.250605
1477010464300000	-24.221	5.63586	4.92347	0.769502	-0.639147	lidar	0.907411	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	0.868904	-0.436695	0.167432	0.147985	0.520142	0.250892
1477010464350000	-24.221	5.63586	4.92347	0.769502	-0.639147	radar	0	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	0.847069	-0.432459	0.167446	0.14825	0.519682	0.250979
1477010464400000	-23.8788	5.96176	4.89379	0.714014	-0.627708	lidar	0.11054	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0.825446	-0.428154	0.167251	0.148145	0.51933	0.251578
1477010464450000	-23.8788	5.96176	4.89379	0.714014	-0.627708	radar	0	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	0.804038	-0.423782	0.16725	0.14856	0.518872	0.251914
1477010464500000	-23.5576	6.28781	4.84574	0.68444	-0.580567	lidar	0.585939	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0.782849	-0.419343	0.167059	0.148509	0.518391	0.252513
1477010464550000	-23.5576	6.28781	4.84574	0.68444	-0.580567	radar	0	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	0.761882	-0.414838	0.167137	0.149027	0.517845	0.252843
1477010464600000	-23.1336	6.67598	5.01837	0.650127	-0.541042	lidar	3.2195	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	0.74114	-0.410268	0.166957	0.148904	0.517479	0.253027
1477010464650000	-23.1336	6.67598	5.01837	0.650127	-0.541042	radar	0	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	0.720627	-0.405632	0.166902	0.149198	0.517023	0.253021
1477010464700000	-22.7241	7.0025	5.06438	0.610474	-0.518723	lidar	0.288168	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0.700345	-0.400933	0.166754	0.149078	0.51668	0.25317
1477010464750000	-22.7241	7.0025	5.06438	0.610474	-0.518723	radar	0	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	0.680299	-0.39617	0.166649	0.149351	0.516247	0.253134
1477010464800000	-22.3801	7.30932	4.9843	0.600627	-0.458694	lidar	1.17757	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	0.66049	-0.391345	0.166467	0.14924	0.515717	0.253125
1477010464850000	-22.3801	7.30932	4.9843	0.600627	-0.458694	radar	0	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	0.640923	-0.386458	0.166459	0.149509	0.515151	0.252973
1477010464900000	-22.0547	7.64232	4.91525	0.616696	-0.368876	lidar	1.70199	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	0.6216	-0.381509	0.16628	0.149361	0.514572	0.252709
1477010464950000	-22.0547	7.64232	4.91525	0.616696	-0.368876	radar	0	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	0.602525	-0.376501	0.166498	0.149491	0.514019	0.252421
1477010465000000	-21.6505	7.9266	4.92339	0.584118	-0.362445	lidar	0.0134735	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.583699	-0.371433	0.166325	0.149343	0.51345	0.252146
1477010465050000	-21.6505	7.9266	4.92339	0.584118	-0.362445	radar	0	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	0.565128	-0.366307	0.166591	0.149449	0.512909	0.251864
1477010465100000	-21.1591	8.0365	4.88518	0.446448	-0.512125	lidar	3.73883	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	0.546812	-0.361122	0.166406	0.149623	0.512357	0.252721
1477010465150000	-21.1591	8.0365	4.88518	0.446448	-0.512125	radar	0	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	0.528756	-0.355881	0.166479	0.150333	0.511788	0.253257
1477010465200000	-20.8476	8.368	4.79865	0.504796	-0.352431	lidar	4.79104	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	0.510962	-0.350583	0.166364	0.1503	0.511295	0.253063
1477010465250000	-20.8476	8.368	4.79865	0.504796	-0.352431	radar	0	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	0.493433	-0.34523	0.166884	0.150623	0.510849	0.252799
1477010465300000	-20.3578	8.61842	4.92972	0.463055	-0.360081	lidar	1.71979	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	0.476172	-0.339823	0.166719	0.150568	0.51029	0.252572
1477010465350000	-20.3578	8.61842	4.92972	0.463055	-0.360081	radar	0	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	0.459181	-0.334362	0.167067	0.150817	0.509751	0.252296
1477010465400000	-19.9671	8.85418	4.8658	0.455208	-0.319498	lidar	0.657632	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0.442462	-0.328848	0.166975	0.150741	0.50927	0.252018
1477010465450000	-19.9671	8.85418	4.8658	0.455208	-0.319498	radar	0	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	0.42602	-0.323282	0.167596	0.150924	0.508828	0.251747
1477010465500000	-19.5087	9.01884	4.86379	0.395501	-0.360293	lidar	0.259578	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0.409856	-0.317665	0.167508	0.150936	0.508319	0.251561
1477010465550000	-19.5087	9.01884	4.86379	0.395501	-0.360293	radar	0	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	0.393973	-0.311998	0.168151	0.151246	0.507839	0.251306
1477010465600000	-18.9321	9.17409	5.05465	0.313851	-0.424655	lidar	4.27184	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	0.378373	-0.306282	0.167967	0.151358	0.507296	0.251463
1477010465650000	-18.9321	9.17409	5.05465	0.313851	-0.424655	radar	0	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	0.363059	-0.300517	0.168189	0.151792	0.506744	0.251446
1477010465700000	-18.4493	9.38214	5.09851	0.306245	-0.372611	lidar	0.601644	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0.348033	-0.294705	0.168004	0.151829	0.506201	0.25134
1477010465750000	-18.4493	9.38214	5.09851	0.306245	-0.372611	radar	0	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	0.333298	-0.288846	0.16821	0.152124	0.505652	0.251136
1477010465800000	-17.911	9.6037	5.23412	0.301786	-0.321971	lidar	2.22028	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	0.318855	-0.282942	0.168044	0.152049	0.505154	0.250868
1477010465850000	-17.911	9.6037	5.23412	0.301786	-0.321971	radar	0	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	0.304708	-0.276993	0.168094	0.152144	0.504641	0.250597
1477010465900000	-17.3953	9.80521	5.29211	0.297089	-0.280549	lidar	0.594549	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	0.290859	-0.271	0.167955	0.152008	0.504154	0.250356
1477010465950000	-17.3953	9.80521	5.29211	0.297089	-0.280549	radar	0	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.277309	-0.264964	0.167943	0.151975	0.503654	0.250183
1477010466000000	-16.8975	10.0383	5.32431	0.318078	-0.207571	lidar	0.91383	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	0.26406	-0.258887	0.167812	0.151816	0.50314	0.250387
1477010466050000	-16.8975	10.0383	5.32431	0.318078	-0.207571	radar	0	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.251116	-0.252769	0.167791	0.151661	0.502617	0.250786
1477010466100000	-16.4366	10.2539	5.27635	0.335385	-0.151287	lidar	0.702697	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	0.238478	-0.246611	0.167629	0.151595	0.502074	0.251711
1477010466150000	-16.4366	10.2539	5.27635	0.335385	-0.151287	radar	0	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.226147	-0.240414	0.167691	0.151456	0.501533	0.252916
1477010466200000	-15.9492	10.3203	5.20134	0.266204	-0.232013	lidar	1.61293	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0.214126	-0.234179	0.167523	0.151327	0.500994	0.252974
1477010466250000	-15.9492	10.3203	5.20134	0.266204	-0.232013	radar	0	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.202417	-0.227907	0.167619	0.151167	0.500456	0.253184
1477010466300000	-15.4754	10.3409	5.09566	0.187363	-0.315795	lidar	2.25492	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	0.191022	-0.221599	0.167441	0.151006	0.499923	0.252915
1477010466350000	-15.4754	10.3409	5.09566	0.187363	-0.315795	radar	0	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	0.179942	-0.215255	0.167623	0.150871	0.499393	0.252649
1477010466400000	-14.9646	10.4459	5.12249	0.16451	-0.3024	lidar	0.100478	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.169179	-0.208879	0.167447	0.15071	0.498861	0.252382
1477010466450000	-14.9646	10.4459	5.12249	0.16451	-0.3024	radar	0	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	0.158735	-0.202468
