time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	rmse_x	rmse_y	rmse_vx	rmse_vy
1477010450300000	14.5769	20.5118	4.8333	2.78236	0.538408	lidar	0.89743	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.128466	0.112374	0.605083	0.362066
1477010450350000	14.3491	20.5973	4.83437	2.80838	0.537581	radar	0.7769	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.128075	0.111995	0.603037	0.360858
1477010450400000	14.111	20.6619	4.8349	2.83884	0.539864	lidar	0.427218	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.12771	0.11162	0.601013	0.359682
1477010450450000	13.8803	20.7331	4.83512	2.86528	0.539529	radar	0.0865339	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.127349	0.111249	0.599007	0.35852
1477010450500000	13.6277	20.7835	4.84019	2.89728	0.542314	lidar	1.442	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.127055	0.110897	0.597023	0.357409
1477010450550000	13.3862	20.8223	4.84073	2.93136	0.548949	radar	1.83352	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.12679	0.110591	0.59506	0.356391
1477010450600000	13.1441	20.8636	4.84149	2.96067	0.550089	lidar	0.129416	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.126553	0.110327	0.593115	0.355427
1477010450650000	12.9136	20.9179	4.84062	2.98381	0.547058	radar	1.83374	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.12629	0.110045	0.591187	0.354444
1477010450700000	12.6946	20.9698	4.8349	3.00522	0.543724	lidar	1.99808	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.125962	0.109739	0.589277	0.353426
1477010450750000	12.4527	21.005	4.83712	3.03154	0.543182	radar	2.61893	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.125643	0.109437	0.587386	0.352427
1477010450800000	12.2126	21.0392	4.83879	3.05604	0.54129	lidar	0.258933	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.125325	0.109128	0.585513	0.351427
1477010450850000	11.9748	21.0599	4.83838	3.08284	0.541826	radar	1.00736	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.124998	0.108828	0.583659	0.350454
1477010450900000	11.7262	21.0422	4.83719	3.1174	0.546814	lidar	1.72243	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.124691	0.108647	0.581824	0.34961
1477010450950000	11.4803	21.0311	4.83768	3.14895	0.550012	radar	1.12974	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.124396	0.10858	0.580008	0.348877
1477010451000000	11.2499	21.0329	4.83316	3.1741	0.548895	lidar	0.693657	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.124067	0.108532	0.578215	0.348153
1477010451050000	10.9996	20.9975	4.83528	3.2088	0.554076	radar	4.28969	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.123759	0.108717	0.576444	0.347624
1477010451100000	10.77	20.9713	4.82914	3.23769	0.555412	lidar	0.803617	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.123419	0.109057	0.574702	0.347185
1477010451150000	10.5264	20.9586	4.8298	3.25941	0.549163	radar	4.94932	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.123083	0.109391	0.572983	0.346683
1477010451200000	10.2787	20.9671	4.83695	3.27691	0.541986	lidar	3.4221	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.122757	0.109508	0.571279	0.346046
1477010451250000	10.0419	20.9447	4.83627	3.30006	0.539063	radar	1.09485	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.122422	0.109607	0.569599	0.34539
1477010451300000	9.82011	20.9138	4.82874	3.32409	0.537827	lidar	1.73209	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.122061	0.109708	0.567951	0.344727
1477010451350000	9.58462	20.8929	4.82561	3.34048	0.528076	radar	3.2394	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.1217	0.109709	0.566324	0.343944
1477010451400000	9.365	20.8458	4.81768	3.36588	0.528124	lidar	1.52032	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.121343	0.10974	0.564735	0.343179
1477010451450000	9.13515	20.8051	4.81504	3.38738	0.524463	radar	1.92978	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.120999	0.109729	0.563172	0.342382
1477010451500000	8.88441	20.757	4.82404	3.40997	0.521292	lidar	1.83041	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.120648	0.109687	0.561621	0.34158
1477010451550000	8.65805	20.6837	4.82095	3.43719	0.521869	radar	4.3742	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.120312	0.109729	0.56011	0.340825
1477010451600000	8.41216	20.5948	4.8294	3.46697	0.523561	lidar	2.35523	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.11997	0.109935	0.55863	0.340167
1477010451650000	8.18503	20.5158	4.82893	3.49271	0.523208	radar	0.0387244	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.119641	0.110206	0.557189	0.339546
1477010451700000	7.9526	20.4341	4.83214	3.51756	0.522069	lidar	0.23181	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.119318	0.110524	0.55578	0.338953
1477010451750000	7.73344	20.3515	4.83064	3.54269	0.522518	radar	3.38575	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.119021	0.110852	0.554416	0.338389
1477010451800000	7.47941	20.2815	4.84493	3.56037	0.515752	lidar	5.09068	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.118694	0.111053	0.553039	0.337761
1477010451850000	7.2578	20.1811	4.84485	3.58505	0.514401	radar	0.328613	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.118379	0.111321	0.551704	0.33716
1477010451900000	7.01681	20.0962	4.85429	3.60388	0.509074	lidar	2.45832	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.118054	0.111503	0.550369	0.336518
1477010451950000	6.80012	19.9978	4.85215	3.62497	0.505458	radar	0.685194	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.11774	0.111664	0.549066	0.335855
1477010452000000	6.56433	19.9069	4.86008	3.64252	0.499713	lidar	2.16169	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.117419	0.111725	0.547759	0.335146
1477010452050000	6.35281	19.8076	4.85671	3.66192	0.495794	radar	2.9132	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0.11711	0.111719	0.546479	0.334404
1477010452100000	6.1115	19.7141	4.86784	3.67671	0.488297	lidar	3.90022	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	0.11679	0.111606	0.545174	0.333612
1477010452150000	5.9023	19.5744	4.87194	3.7055	0.491908	radar	1.99048	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0.116476	0.111587	0.543932	0.332894
1477010452200000	5.6928	19.461	4.87125	3.72492	0.488549	lidar	0.681061	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.116168	0.111511	0.542713	0.332155
1477010452250000	5.49585	19.3142	4.87109	3.75246	0.490775	radar	1.19592	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0.115883	0.111526	0.541571	0.331479
1477010452300000	5.27496	19.2145	4.87394	3.76449	0.482293	lidar	3.27374	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	0.115586	0.111383	0.540398	0.330723
1477010452350000	5.07868	19.0919	4.86741	3.78141	0.476456	radar	4.51666	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	0.115309	0.111187	0.539244	0.329932
1477010452400000	4.88443	18.9493	4.86675	3.80398	0.475675	lidar	0.0566249	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	0.115057	0.110995	0.538139	0.329155
1477010452450000	4.68916	18.8011	4.86895	3.82683	0.475332	radar	1.78595	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	0.114826	0.110812	0.537086	0.328399
1477010452500000	4.49091	18.6721	4.86796	3.8429	0.470316	lidar	1.39403	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	0.114604	0.110573	0.536037	0.327616
1477010452550000	4.3053	18.5228	4.86402	3.86203	0.466156	radar	1.6218	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	0.11442	0.110326	0.535025	0.326826
1477010452600000	4.13505	18.3705	4.85686	3.88447	0.466109	lidar	1.37652	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	0.114334	0.110072	0.534091	0.326045
1477010452650000	3.95689	18.2084	4.85987	3.90959	0.469426	radar	6.98877	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644	0.114316	0.10982	0.533247	0.325299
1477010452700000	3.73976	18.0693	4.8704	3.91975	0.45983	lidar	4.61369	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732	0.11418	0.109542	0.532326	0.324516
1477010452750000	3.56879	17.9088	4.86444	3.93819	0.455694	radar	3.29702	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627	0.114111	0.109262	0.531449	0.323728
1477010452800000	3.36625	17.7479	4.87458	3.95252	0.449354	lidar	2.95229	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331	0.11397	0.108986	0.530541	0.322934
1477010452850000	3.19727	17.5714	4.87729	3.9757	0.450904	radar	2.63504	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844	0.11388	0.108711	0.529717	0.32216
1477010452900000	3.00367	17.4472	4.87269	3.98103	0.4398	lidar	7.21427	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167	0.113733	0.108523	0.5288	0.321355
1477010452950000	2.85698	17.2457	4.87576	4.0115	0.447107	radar	2.80358	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302	0.11371	0.108289	0.528053	0.320582
1477010453000000	2.68126	17.0683	4.88053	4.02824	0.443039	lidar	0.856568	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251	0.113675	0.108072	0.527324	0.319811
1477010453050000	2.5216	16.8896	4.87665	4.04444	0.437586	radar	1.92368	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014	0.113692	0.107877	0.526627	0.319036
1477010453100000	2.34996	16.719	4.87788	4.05792	0.431915	lidar	1.20541	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595	0.113689	0.107744	0.525919	0.318259
1477010453150000	2.19431	16.5204	4.88034	4.0768	0.428604	radar	5.7186	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995	0.113731	0.107594	0.52527	0.317488
1477010453200000	2.03989	16.3049	4.89074	4.09939	0.428675	lidar	3.00638	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216	0.113814	0.10739	0.524726	0.316739
1477010453250000	1.89084	16.1178	4.88718	4.11446	0.423322	radar	1.59876	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261	0.113954	0.107217	0.524213	0.315986
1477010453300000	1.70301	15.9494	4.89319	4.1192	0.411967	lidar	4.53116	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132	0.113927	0.107159	0.523563	0.315224
1477010453350000	1.57746	15.7316	4.89705	4.14554	0.416735	radar	1.37484	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832	0.114046	0.107044	0.523102	0.314479
1477010453400000	1.41412	15.526	4.90781	4.15921	0.411241	lidar	3.11658	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364	0.114095	0.10693	0.522632	0.31374
1477010453450000	1.27441	15.3277	4.90674	4.17444	0.407214	radar	1.55922	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773	0.114189	0.106852	0.522207	0.313002
1477010453500000	1.09173	15.1249	4.92263	4.18114	0.397058	lidar	7.58754	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933	0.114107	0.106804	0.521664	0.312264
1477010453550000	0.958201	14.929	4.91673	4.19393	0.391252	radar	2.6222	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977	0.114064	0.10683	0.521142	0.311527
1477010453600000	0.823385	14.7182	4.91996	4.20969	0.388502	lidar	0.392973	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864	0.114045	0.106871	0.520677	0.310796
1477010453650000	0.715597	14.489	4.92389	4.23404	0.392408	radar	1.28106	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598	0.11418	0.106847	0.520422	0.310079
1477010453700000	0.552362	14.279	4.93567	4.24092	0.383148	lidar	4.88859	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181	0.11417	0.106859	0.520067	0.309362
1477010453750000	0.44496	14.0469	4.94302	4.2648	0.387737	radar	4.39812	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617	0.114287	0.106814	0.519934	0.308663
1477010453800000	0.365613	13.8037	4.9438	4.29267	0.393368	lidar	1.21666	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909	0.114736	0.106688	0.520159	0.307994
1477010453850000	0.269635	13.5717	4.94794	4.31539	0.396493	radar	2.07544	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061	0.115437	0.106535	0.520665	0.307351
1477010453900000	0.118661	13.3534	4.95907	4.32064	0.386029	lidar	5.2072	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075	0.11592	0.1064	0.521023	0.306699
1477010453950000	0.0146085	13.1294	4.9585	4.33577	0.382729	radar	0.850608	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955	0.116549	0.106271	0.521505	0.30605
1477010454000000	-0.0555464	12.896	4.95457	4.35954	0.386089	lidar	0.594041	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704	0.117637	0.106124	0.522362	0.30542
1477010454050000	-0.158162	12.6658	4.95589	4.37259	0.38077	radar	4.2434	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326	0.118872	0.105974	0.523311	0.304791
1477010454100000	-0.276237	12.4348	4.9635	4.38225	0.373983	lidar	2.33459	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823	0.120068	0.105822	0.524254	0.304163
1477010454150000	-0.382317	12.2165	4.96083	4.39128	0.366907	radar	4.41212	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198	0.12133	0.105707	0.525202	0.303525
1477010454200000	-0.482158	11.9907	4.96163	4.40272	0.3622	lidar	0.678206	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456	0.122703	0.105615	0.526224	0.302886
1477010454250000	-0.583884	11.7613	4.96306	4.41224	0.355667	radar	4.51456	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598	0.124145	0.105537	0.527272	0.302247
1477010454300000	-0.740922	11.5316	4.97766	4.40809	0.339973	lidar	10.6455	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628	0.125074	0.105476	0.527955	0.3016
1477010454350000	-0.826456	11.2963	4.97554	4.41928	0.334424	radar	4.63195	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549	0.12619	0.105416	0.528732	0.300955
1477010454400000	-0.98322	11.0736	4.98555	4.4128	0.31817	lidar	9.06228	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364	0.126831	0.10541	0.529136	0.300304
1477010454450000	-1.06168	10.8361	4.98722	4.42749	0.317703	radar	0.800054	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	0.127671	0.105403	0.529727	0.299659
1477010454500000	-1.18879	10.5932	4.99987	4.42891	0.307235	lidar	6.38537	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	0.128291	0.105375	0.530164	0.299018
1477010454550000	-1.26532	10.3461	5.00539	4.44334	0.306741	radar	2.52943	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	0.129094	0.105314	0.530794	0.298386
1477010454600000	-1.38499	10.1246	5.00578	4.44301	0.29614	lidar	3.66684	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	0.129718	0.105326	0.53126	0.297752
1477010454650000	-1.46503	9.89027	5.00333	4.45215	0.291579	radar	1.01371	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	0.130471	0.105364	0.531811	0.297119
1477010454700000	-1.5657	9.65955	5.00442	4.45612	0.284356	lidar	1.69726	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	0.131176	0.10545	0.532322	0.296489
1477010454750000	-1.65805	9.42075	5.00823	4.46255	0.279135	radar	4.83824	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	0.131892	0.105548	0.532858	0.295863
1477010454800000	-1.74561	9.15005	5.02597	4.47176	0.27508	lidar	8.7623	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	0.132647	0.105515	0.533482	0.295248
1477010454850000	-1.82541	8.9175	5.02152	4.47738	0.268554	radar	2.23445	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	0.133496	0.105524	0.534139	0.294634
1477010454900000	-1.92973	8.66963	5.03053	4.47891	0.260101	lidar	3.98833	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	0.134228	0.105511	0.534716	0.294024
1477010454950000	-2.03302	8.4284	5.03465	4.47872	0.250295	radar	7.47162	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	0.134854	0.105507	0.535187	0.293416
1477010455000000	-2.11101	8.18383	5.03752	4.48574	0.246455	lidar	0.657995	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	0.135561	0.105499	0.535741	0.292813
1477010455050000	-2.18404	7.95534	5.0301	4.4908	0.240801	radar	4.69055	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	0.136385	0.105559	0.536349	0.292211
1477010455100000	-2.29547	7.709	5.03873	4.48806	0.230454	lidar	5.30964	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	0.137018	0.10561	0.536809	0.291613
1477010455150000	-2.42702	7.47696	5.03875	4.47504	0.211063	radar	14.0126	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	0.13735	0.10572	0.536919	0.291015
1477010455200000	-2.53274	7.22493	5.04881	4.47374	0.202669	lidar	4.9078	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	0.137571	0.105794	0.53695	0.290421
1477010455250000	-2.61111	6.98751	5.0467	4.47727	0.197582	radar	1.3479	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	0.137837	0.105904	0.53702	0.28983
1477010455300000	-2.68353	6.75353	5.04304	4.4826	0.19464	lidar	0.866627	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	0.138181	0.106072	0.537176	0.289243
1477010455350000	-2.76085	6.51467	5.03864	4.48203	0.184604	radar	6.61143	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	0.138575	0.106274	0.537302	0.288659
1477010455400000	-2.82953	6.26769	5.04106	4.4882	0.18246	lidar	0.340235	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	0.139074	0.106464	0.537541	0.288079
1477010455450000	-2.94371	6.02906	5.04387	4.47966	0.16901	radar	7.90024	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	0.139391	0.106692	0.537591	0.287502
1477010455500000	-3.0224	5.76682	5.05503	4.48358	0.165624	lidar	3.8683	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	0.139745	0.106826	0.537708	0.28693
1477010455550000	-3.12978	5.52156	5.05787	4.47374	0.149717	radar	8.36624	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	0.139973	0.106961	0.537635	0.286361
1477010455600000	-3.22003	5.26674	5.06657	4.47373	0.144453	lidar	3.48447	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	0.140175	0.107048	0.537567	0.285796
1477010455650000	-3.30616	5.02109	5.06872	4.47199	0.13691	radar	1.58397	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	0.140375	0.107134	0.537484	0.285235
1477010455700000	-3.40601	4.76121	5.08104	4.46938	0.130295	lidar	6.90077	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	0.140506	0.107154	0.537367	0.284681
1477010455750000	-3.51886	4.51201	5.08643	4.4568	0.113024	radar	9.1408	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	0.140522	0.107157	0.537059	0.284128
1477010455800000	-3.63358	4.25715	5.09794	4.4501	0.104566	lidar	8.93022	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	0.140437	0.107123	0.53667	0.283581
1477010455850000	-3.73694	4.01379	5.10083	4.44323	0.094668	radar	3.2211	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	0.140306	0.107094	0.536215	0.283036
1477010455900000	-3.81356	3.76824	5.10198	4.4456	0.0930896	lidar	0.23905	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	0.14021	0.107061	0.535836	0.282499
1477010455950000	-3.93114	3.53816	5.09921	4.43056	0.0754991	radar	8.52255	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	0.140038	0.10708	0.535293	0.281958
1477010456000000	-4.01837	3.29101	5.1028	4.43035	0.0728367	lidar	1.11624	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	0.139872	0.107086	0.534793	0.281424
1477010456050000	-4.14005	3.04048	5.11165	4.41557	0.0558925	radar	7.83806	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	0.139647	0.107064	0.534151	0.280892
1477010456100000	-4.22144	2.77983	5.12095	4.41771	0.0554129	lidar	3.01002	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	0.139441	0.106984	0.53358	0.280373
1477010456150000	-4.32253	2.52832	5.12784	4.41068	0.046152	radar	2.91352	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	0.139221	0.10688	0.532974	0.279861
1477010456200000	-4.41883	2.27481	5.13552	4.40871	0.0433614	lidar	3.39488	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	0.138999	0.106747	0.532399	0.279365
1477010456250000	-4.53234	2.02841	5.14139	4.39369	0.0255871	radar	10.4264	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	0.138755	0.106605	0.53171	0.278866
1477010456300000	-4.63612	1.77311	5.15099	4.39028	0.0225818	lidar	5.28768	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	0.138505	0.106438	0.531039	0.278385
1477010456350000	-4.76031	1.52279	5.16118	4.37481	0.00636557	radar	8.23465	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	0.138247	0.106258	0.53027	0.277903
1477010456400000	-4.82413	1.27415	5.16019	4.38053	0.0098832	lidar	1.24022	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	0.138008	0.106071	0.529619	0.277452
1477010456450000	-4.92822	1.03541	5.1612	4.37233	0.00135838	radar	2.08828	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	0.137766	0.105884	0.52895	0.277005
1477010456500000	-4.99554	0.789336	5.1594	4.37694	0.00430704	lidar	1.04946	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	0.137572	0.105692	0.528409	0.276595
1477010456550000	-5.08524	0.519001	5.17491	4.37347	-0.00165502	radar	9.26212	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	0.137407	0.105503	0.527899	0.276235
1477010456600000	-5.16452	0.27212	5.17523	4.37518	-0.000466254	lidar	0.100304	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	0.137307	0.105324	0.527506	0.275922
1477010456650000	-5.27833	0.0348511	5.17682	4.36749	-0.00600923	radar	7.25686	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	0.137189	0.105148	0.527109	0.275628
1477010456700000	-5.35705	-0.211406	5.17665	4.36944	-0.00451531	lidar	0.168826	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	0.137163	0.104988	0.526852	0.275396
1477010456750000	-5.47426	-0.433474	5.17149	4.35752	-0.014649	radar	5.09306	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	0.137115	0.104815	0.526543	0.275153
1477010456800000	-5.61086	-0.648443	5.16561	4.34356	-0.023663	lidar	5.1941	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	0.136997	0.104629	0.526162	0.274891
1477010456850000	-5.71562	-0.886515	5.16812	4.33417	-0.0333226	radar	7.78342	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	0.136907	0.104449	0.525768	0.274652
1477010456900000	-5.81524	-1.13468	5.17316	4.33243	-0.0332477	lidar	1.03429	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	0.136869	0.104289	0.525468	0.274486
1477010456950000	-5.90343	-1.38772	5.17935	4.33184	-0.0339841	radar	2.50951	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	0.136944	0.104174	0.525287	0.274418
1477010457000000	-6.0413	-1.6096	5.17753	4.31879	-0.0417682	lidar	3.3338	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	0.136953	0.104049	0.525052	0.274352
1477010457050000	-6.16571	-1.84606	5.1839	4.3048	-0.054454	radar	8.71451	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	0.136958	0.103948	0.524747	0.274308
1477010457100000	-6.27674	-2.08528	5.1862	4.30043	-0.0555182	lidar	0.322246	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	0.137018	0.103888	0.524518	0.274346
1477010457150000	-6.41896	-2.3067	5.1862	4.28557	-0.0651352	radar	5.9994	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	0.137023	0.103824	0.524222	0.274385
1477010457200000	-6.56746	-2.52547	5.18538	4.27111	-0.0729075	lidar	3.0095	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	0.136967	0.103754	0.523874	0.274426
1477010457250000	-6.71086	-2.74913	5.18789	4.25661	-0.0821763	radar	4.4514	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	0.13688	0.103697	0.523475	0.274481
1477010457300000	-6.81746	-2.99208	5.19159	4.25557	-0.0799272	lidar	0.595006	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	0.136884	0.103724	0.5232	0.27468
1477010457350000	-6.94442	-3.22121	5.19271	4.24778	-0.0830507	radar	0.648154	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	0.136927	0.103804	0.522969	0.274964
1477010457400000	-7.07713	-3.43538	5.18699	4.23781	-0.0872956	lidar	1.55181	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	0.136999	0.103884	0.522763	0.275292
1477010457450000	-7.21644	-3.66984	5.1942	4.2284	-0.0913897	radar	5.98658	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	0.137084	0.104066	0.522577	0.27573
1477010457500000	-7.37639	-3.8589	5.18197	4.20987	-0.101565	lidar	7.45385	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	0.137114	0.104152	0.522316	0.276097
1477010457550000	-7.51259	-4.07907	5.18225	4.20018	-0.105808	radar	1.36335	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	0.137189	0.104292	0.522084	0.276553
1477010457600000	-7.67548	-4.29373	5.18467	4.18555	-0.112296	lidar	2.18868	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479	0.137218	0.104474	0.521817	0.277053
